,id,sentences
9004,9004,PART
9005,9005,only 60 here 11-09-40sUser18.. i had to put a shirt on
9006,9006,lmao 11-09-40sUser48
9007,9007,well i didn't cut that string for ya for nothin
9008,9008,PART
9009,9009,giggling
9010,9010,:)
9011,9011,correction... its 59 now...
9012,9012,well 11-09-40sUser52.. the case of u having to do something is still in the courst.. should is the ooperative word
9013,9013,dang .... we appreciate 60 degrees here in MD 11-09-40sUser52 ;)
9014,9014,what part of MD 11-09-40sUser49?
9015,9015,"sposstah tug on it, lol"
9016,9016,rofl 11-09-40sUser49
9017,9017,"Eastern Shore, 11-09-40sUser47"
9018,9018,at least you didn't say 69
9019,9019,like u 11-09-40sUser48?
9020,9020,I grew up in OC 11-09-40sUser49
9021,9021,hahaha 11-09-40sUser18
9022,9022,PART
9023,9023,11-09-40sUser49.. i lived near aberdeen and edgewood for a year
9024,9024,caught me
9025,9025,giggles
9026,9026,lol 11-09-40sUser48
9027,9027,"holycow .... nice place to be from, 11-09-40sUser47 :O"
9028,9028,wishes he had something to tug on...
9029,9029,<---went to Edgewood Hi School
9030,9030,endless summer nights
9031,9031,lol 11-09-40sUser52
9032,9032,JOIN
9033,9033,all of hub's family love it there .... I like it a little further from the beach myself ;)
9034,9034,PART
9035,9035,.ACTION watches Laguna Beach .
9036,9036,Aberdeen MD and Edgewood MD????
9037,9037,it really was awesome when I was growing up. Too crowded now
9038,9038,likes living at least 300 ft above sea level
9039,9039,yes 11-09-40sUser49
9040,9040,wow!!!  didn't realize that
9041,9041,11-09-40sUser47  the houses there are unreal
9042,9042,footprints in the sand
9043,9043,well.. i was in the army... stationed there... LOL
9044,9044,JOIN
9045,9045,has no clue what the elevation is here
9046,9046,we like MD .... its progressive without being too maniacal
9047,9047,"They let YOU in the army, 11-09-40sUser52?"
9048,9048,lol
9049,9049,waves slowly rolling up the beach
9050,9050,you mean the price of homes 11-09-40sUser7?
9051,9051,"ahh, that splains it 11-09-40sUser52"
9052,9052,don't ask don't tell
9053,9053,lol 11-09-40sUser53.. not only did they let me.. they commanded me.. i had no choice...
9054,9054,Hi 11-09-40sUser53
9055,9055,lol
9056,9056,lmao 11-09-40sUser49
9057,9057,hahaah11-09-40sUser48
9058,9058,hi 11-09-40sUser34
9059,9059,11-09-40sUser47  ..  that too .. but on laguna Beach they show the homes these kids live in ..
9060,9060,lol 11-09-40sUser48...
9061,9061,seagulls off in the distance
9062,9062,JOIN
9063,9063,hello 11-09-40sUser55
9064,9064,Hi 11-09-40sUser55
9065,9065,hi 11-09-40sUser55
9066,9066,"blank spaces, 11-09-40sUser3?  "
9067,9067,lived down near the beach when i was in college.. but prolly lived at least 3 miles from the beach
9068,9068,hi 11-09-40sUser55
9069,9069,"yes, the space between my ears"
9070,9070,i feel faint
9071,9071,"3 miles, 11-09-40sUser3?"
9072,9072,sometimes thats the best way 11-09-40sUser18 .... at least you can get away from the noise   
9073,9073,well my daughter is about 700 yards from the beach in san diego now.. can hear the dam waves at night
9074,9074,better rest up 11-09-40sUser19
9075,9075,nice 11-09-40sUser52
9076,9076,11-09-40sUser49.. it was more the traffic
9077,9077,"that's such a soothing thought, 11-09-40sUser52"
9078,9078,JOIN
9079,9079,"yeah, thats the noise I refer to 11-09-40sUser18 ;)"
9080,9080,luvs San Diego.. sighs
9081,9081,yes.. but ya gotta watch out for sea monsters...
9082,9082,PART
9083,9083,"all the polllution floating up on shore,,,,,,,,,,,"
9084,9084,hi 11-09-40sUser35
9085,9085,bumper to bumber down there 11-09-40sUser35
9086,9086,i mena 11-09-40sUser49
9087,9087,lol @ sea monsters
9088,9088,lol
9089,9089,"dated a couple, 11-09-40sUser48"
9090,9090,ROFL 11-09-40sUser18
9091,9091,11-09-40sUser27  that why we  got a pool 
9092,9092,dressed up like lapd and chp
9093,9093,11-09-40sUser18 were you into surf music?'
9094,9094,"so sad , cant even swim in the waters here"
9095,9095,"sand in your bikini, true gritt"
9096,9096,nah.. not really
9097,9097,hahah 11-09-40sUser3
9098,9098,JOIN
9099,9099,JOIN
9100,9100,"its hard to balance on a board when you are 5'3"" and 295lbs..."
9101,9101,we had a little trailer just on the other side of the coastal highway in Ocean City MD for a few years .... and every night you had to wear earplugs to fall asleep .... buses ran right outside our place .... listening to the sound of brakes going Cheeeez .... and Vroooom ..... was not much fun
9102,9102,PART
9103,9103,lol 11-09-40sUser52...what a visual
9104,9104,JOIN
9105,9105,only wants to imagine that 11-09-40sUser52.. oh n/
9106,9106,giggling
9107,9107,m
9108,9108,lol 11-09-40sUser18
9109,9109,Hello room :)
9110,9110,wow 11-09-40sUser49
9111,9111,Hi 11-09-40sUser56 
9112,9112,Hi 11-09-40sUser28 
9113,9113,hi 11-09-40sUser56
9114,9114,11-09-40sUser56
9115,9115,lol 11-09-40sUser56
9116,9116,suffers from hazy shades of winter
9117,9117,lol
9118,9118,wow 11-09-40sUser49 that would have been terrible. We were on the bay.  What street were you on 11-09-40sUser49?
9119,9119,hear the salvation army band...
9120,9120,"thot it was just a haze left over from the 60s, 11-09-40sUser3"
9121,9121,are you following me ?
9122,9122,sw is very warm 11-09-40sUser3
9123,9123,lol
9124,9124,yeah .... I like more peace-and-quiet than excitement ..... so sex is out ;)
9125,9125,"sing it, 11-09-40sUser52"
9126,9126,I got here first
9127,9127,i dont think so
9128,9128,good night all
9129,9129,"they sang some of them beach songs, 11-09-40sUser52.. didnt they?"
9130,9130,down by the riverside there's got to be a better ride than what you got planned...
9131,9131,PART
9132,9132,nite 11-09-40sUser19
9133,9133,shes sick maybe
9134,9134,look on the opener i am here first
9135,9135,not S&G 11-09-40sUser18...
9136,9136,LOL
9137,9137,oh
9138,9138,"on second thought, DON""T sing it, 11-09-40sUser52"
9139,9139,lmao 11-09-40sUser48
9140,9140,turns up blue cheer 
9141,9141,"laundry, 11-09-40sUser27?"
9142,9142,um 11-09-40sUser18
9143,9143,blue cheer was acid metal
9144,9144,HI 11-09-40sUser7
9145,9145,How are you?
9146,9146,hmmm
9147,9147,"11-09-40sUser28  ok here , You ?"
9148,9148,oh.. never knew that
9149,9149,.ACTION uses blue cheer in laundry.
9150,9150,maybe not 11-09-40sUser56
9151,9151,they were from sf 
9152,9152,snorts blue cheer
9153,9153,.ACTION looks at 11-09-40sUser55  .. .
9154,9154,huh..lol ?
9155,9155,wisconsin?
9156,9156,.ACTION yawns.
9157,9157,"Hello 11-09-adultsUser45 , welcome to #talkcity_adults ! .4Please ask in the main room before Private Messaging others!. You can find our rules at http://forums.talkcity.com/tc-adults/start Thanks for joining us!"
9158,9158,I am going to eat! 
9159,9159,no...lol
9160,9160,PART
9161,9161,lol
9162,9162,i just thought it was original
9163,9163,thanks for the no hello
9164,9164,"Welcome to #talkcity_adults, To get your own game/control bot for your chat room please contact Dawnstar Visit http://www.shadowbots.com"
9165,9165,PART
9166,9166,JOIN
9167,9167, knock in in if so say hi tracey u ok 
9168,9168,PART
9169,9169, lol 
9170,9170,PART
9171,9171,Hey You
9172,9172,PART
9173,9173,PART
9174,9174,46/f/maine
9175,9175,the idiots are always on top because their insanity seems to be mostly wide spread
9176,9176,11-09-adultsUser8 you lost me lol
9177,9177,11-09-adultsUser22 i went to akron about 2 years ago and there was horrible construction on 77
9178,9178,JOIN
9179,9179,where from@11-09-adultsUser12
9180,9180,double header 11-09-adultsUser29? hahahaha
9181,9181, i no so have i my keys r sticking lol
9182,9182,lol 11-09-adultsUser24 there's always yucky construction around here
9183,9183,somewhere in the u s a
9184,9184,lmao
9185,9185,lol 11-09-adultsUser8 i wont ask
9186,9186,JOIN
9187,9187,between the snow plows and the rock salt the roads get trashed in the winter
9188,9188,like some contagious diseast
9189,9189,  ok 
9190,9190,I'm thinking wisconsin
9191,9191,no
9192,9192,PART
9193,9193,JOIN
9194,9194,.ACTION has a single header built in.
9195,9195,11-09-adultsUser12 what you wanna chat about
9196,9196,PART
9197,9197,what is a diseast ?
9198,9198,PART
9199,9199,nothing much in particular
9200,9200,JOIN
9201,9201,  any 1 want cupper
9202,9202,hey 11-09-adultsUser53
9203,9203,hey 11-09-adultsUser24
9204,9204,2 cuppers
9205,9205,hi room
9206,9206, hi
9207,9207,46/f/maine
9208,9208,dd cuppers
9209,9209,i'm having a cupper of coffee right now lol
9210,9210,lol\
9211,9211,that's why society still is a stinky husteling mess after teo million years of darwin
9212,9212,PART
9213,9213,base ball is my favorite sport!
9214,9214,11-09-adultsUser29
9215,9215,JOIN
9216,9216,darwin is dead
9217,9217,sleeping is my favorite sport
9218,9218,JOIN
9219,9219,hello
9220,9220,whats the point in pm then@11-09-adultsUser12
9221,9221,"ok lovers, I'm out"
9222,9222,sup 11-09-adultsUser54
9223,9223,hi how is everyone tonight
9224,9224,see ya'll when the weekend is over
9225,9225,PART
9226,9226,byes!
9227,9227,JOIN
9228,9228,byeee 11-09-adultsUser32 tc
9229,9229,sorry i got distracted
9230,9230,PART
9231,9231,what were you asking
9232,9232,PART
9233,9233,so are you 11-09-adultsUser0 withing some decades
9234,9234,i forgot lol
9235,9235,PART
9236,9236,whats up
9237,9237,i can't wait until 7am
9238,9238,.ACTION stares @ the clock.
9239,9239,lol
9240,9240,lol 11-09-adultsUser22
9241,9241,why whats at 7am?
9242,9242,whats the time there?
9243,9243,PART
9244,9244,that's when i get off work
9245,9245,but who cares 11-09-adultsUser0?
9246,9246,i've already put in 32 hrs in 3 days this week
9247,9247,thats when i have to be in work 
9248,9248,JOIN
9249,9249,going back for 8 more tonight
9250,9250,gawd
9251,9251,you must love punishment
9252,9252,PART
9253,9253,PART
9254,9254,NICK :11-09-adultsUser29
9255,9255,hi room
9256,9256,PART
9257,9257,PART
9258,9258,NICK :11-09-adultsUser0
9259,9259,I'm off tomorrow night then I work 12 on Sat and 12 on Sun
9260,9260,hb 11-09-adultsUser29
9261,9261,NICK :11-09-adultsUser0
9262,9262,haha
9263,9263,PART
9264,9264,i dont like work THAT much
9265,9265,you will not be rememberer for your ontrobution to common human sense
9266,9266,i don't either.. but i do like that $27/hr lol
9267,9267,all work and no play
9268,9268,JOIN
9269,9269,yeah you got a point there ....lol
9270,9270,"yow, my english typing sux, i know ..."
9271,9271,darwin didn't contribute anything to common sense.. his theory is after all still a theory
9272,9272,hey 11-09-adultsUser57
9273,9273,JOIN
9274,9274,lol 11-09-adultsUser44
9275,9275,hello
9276,9276,"the sick part is, I'm an LPN..... i have to work overtime to make anything near what the RN's make."
9277,9277,a kitty
9278,9278,JOIN
9279,9279,JOIN
9280,9280,only i dont get 27per ...and i see alot of idiots 
9281,9281,how yer doing love?
9282,9282,well i work with a bunch of f*cktards 
9283,9283,now on the other hand if i made 27 per ....that would change my outlook alittle
9284,9284,11-09-adultsUser0 did u get that job yet
9285,9285,who is making 27 an hour? haha
9286,9286,PART
9287,9287,haven't found out yet 11-09-adultsUser24
9288,9288,they said they have one more person to interview
9289,9289,"yow 11-09-adultsUser22, sit on my face puhleaze ..."
9290,9290,well the only option u have is a newspaper boy
9291,9291,lol
9292,9292,JOIN
9293,9293,JOIN
9294,9294,haha
9295,9295,I can't do newspaper.. I can't throw that far and stairs give me problems
9296,9296,JOIN
9297,9297,I'm physically impaired
9298,9298,hey 11-09-adultsUser63
9299,9299,hey 11-09-adultsUser24
9300,9300,wb 11-09-adultsUser63
9301,9301,hi everyone
9302,9302,ty
9303,9303,lol
9304,9304,11-09-adultsUser0 do u have asthma
9305,9305,JOIN
9306,9306,"just joking 11-09-adultsUser22, just finish yout whereabouts"
9307,9307,no I have a muscle disease
9308,9308,so whats up with all this lame ass chat??
9309,9309,PART
9310,9310,PART
9311,9311,oh
9312,9312,well we just come here and hang out with our lame asses
9313,9313,sit on my face 11-09-adultsUser54
9314,9314,dunno whats up with you 11-09-adultsUser54
9315,9315,JOIN
9316,9316,PART
9317,9317,lol
9318,9318,"because we've been sitting on our asses, so of course they feel lame.. and a bit numb"
9319,9319,hello
9320,9320,PART
9321,9321,NICK :11-09-adultsUser0
9322,9322,my Mom is making homeade chinese peppersteak
9323,9323,life is good!!!
9324,9324,11-09-adultsUser63 is new brunswick all french
9325,9325,mmmm
9326,9326,no we dont want to sit on your face thats what we got eachother for
9327,9327,someone rub em and make the blood flow.. haha
9328,9328,that sounds awsome
9329,9329,"yow, am going to hit thah road mahn"
9330,9330,goodnite
9331,9331,have you ever made it homeade?
9332,9332,NICK :11-09-adultsUser0
9333,9333,not me no
9334,9334,PART
9335,9335,JOIN
9336,9336,PART
9337,9337,omg it's great
9338,9338,we make it e-v-e-r-y where...!
9339,9339,sounds fantastic
9340,9340,im sure you do
9341,9341,what's something good to eat? haha.. I have coupons for Burger King
9342,9342,especially on a cold day... that's all you can smell
9343,9343,lol 11-09-adultsUser0
9344,9344,h
9345,9345,JOIN
9346,9346,JOIN
9347,9347,the garlic and soy sauce cooking in the steak.. mmmm 
9348,9348,JOIN
9349,9349,mmm dam
9350,9350,mmm
9351,9351,hi
9352,9352,no but I lived in the foothills of NC where there are a lot of chicken farms.. interesting smell
9353,9353,anyone here seen the movie called shopgirl 
9354,9354,46/f/maine
9355,9355,JOIN
9356,9356,with claire danes ?
9357,9357,no
9358,9358,afk a sec
9359,9359,PART
9360,9360,i see her everyday@shopgirl
9361,9361,it's a movie 
9362,9362,im me guys
9363,9363,she work at shop  nbc?
9364,9364,PART
9365,9365,hi all
9366,9366,oh right my bad
9367,9367,lol 11-09-adultsUser0 that just reminded me of my trip to deleware when i was a kid
9368,9368,it's got steve martin in it to 
9369,9369,JOIN
9370,9370,it was in the summer.... and at some point we reached a road where there were miles and miles of chicken farms
9371,9371,JOIN
9372,9372,JOIN
9373,9373,PART
9374,9374,pppppppppppew!!!!!
9375,9375,WHY WOULD ANY ONE WANNA TALK TO A LONLEY ASS GIRL WHEN THERES TWO HOTT BLONDES RIGHT HERE!!
9376,9376,JOIN
9377,9377,I am watching it right now 
9378,9378,PART
9379,9379,morning all
9380,9380,it's good 
9381,9381,soup 11-09-adultsUser54
9382,9382,g'evening
9383,9383,PART
9384,9384,JOIN
9385,9385,the time where I live is 6:51 pm 
9386,9386,PART
9387,9387,where u all from in here
9388,9388,it seems the msn assholes are here i see
9389,9389,i'll take the lonely girl ......shes more real
9390,9390,me too
9391,9391,JOIN
9392,9392,can one of you not work out how to switch off caps 11-09-adultsUser54?
9393,9393,where i live its 9.53am
9394,9394,hey 11-09-adultsUser72
9395,9395,hey i'm a former msn asshole tyvm lmao
9396,9396,PART
9397,9397,who's calling who imaginary?
9398,9398,11-09-adultsUser72 x
9399,9399,hi 11-09-adultsUser24
9400,9400,sorry 11-09-adultsUser22 not u
9401,9401,11-09-adultsUser11!!
9402,9402,lol
9403,9403,PART
9404,9404,mwahs 11-09-adultsUser72
9405,9405,we are getting the cyber msners
9406,9406,anyone wanna chat with me
9407,9407,PART
9408,9408,right back at ya
9409,9409,PART
9410,9410,PART
9411,9411,what you up2 11-09-adultsUser72
9412,9412,the short bus here already?
9413,9413,yeah
9414,9414,PART
9415,9415,it is lol
9416,9416,what an f-ing party!!...yeah!!
9417,9417,waiting to go out to dinner
9418,9418,11-09-adultsUser54 got the only tickets
9419,9419,yeah 11-09-adultsUser72 it is
9420,9420,nice1 11-09-adultsUser72
9421,9421,JOIN
9422,9422,hey 11-09-adultsUser73
9423,9423,heya 11-09-adultsUser24
9424,9424,ltns
9425,9425,PART
9426,9426,"yeah... life, you know?"
9427,9427,yeah
9428,9428,JOIN
9429,9429,i got my nails done today...sooo pretty
9430,9430,I hope you all are riding the short bus cuz we sure the hell aint
9431,9431,JOIN
9432,9432,I think I need to marry a man who makes enough $ so I don't have to work so hard.
9433,9433,I've just decided that.
9434,9434,PART
9435,9435,you're drivin the bus
9436,9436,Wow. Mine are prittier
9437,9437,psh
9438,9438,PART
9439,9439,no im not drivin a bus I have my own car but thanks for the invite
9440,9440,you can have that job i dont need it
9441,9441,lol wth
9442,9442,a vega....lol
9443,9443,lol
9444,9444,afk
9445,9445,hell no!
9446,9446,lambergini
9447,9447,JOIN
9448,9448,JOIN
9449,9449,right
9450,9450,lol
9451,9451,tc 11-09-adultsUser72
9452,9452,hey
9453,9453,JOIN
9454,9454,.ACTION has been gone too long... doesn't recognize many ppl!!!!!.
9455,9455,and pigs fly
9456,9456,lmao
9457,9457,from hot wheels
9458,9458,My car is nicer than yours is....  #### you were leading the way here bitdh
9459,9459,JOIN
9460,9460,bitch*
9461,9461,JOIN
9462,9462,crazy bishes
9463,9463,and its spelled lamborgini ....incase you didnt read it on the title
9464,9464,JOIN
9465,9465,lmao
9466,9466,lol
9467,9467,so 11-09-adultsUser54 what do you do for a living?
9468,9468,hi all
9469,9469,hi 11-09-adultsUser76
9470,9470,hi everyone
9471,9471,PART
9472,9472,i dont have to know how to read to drive a nice car..
9473,9473,anyone see Borat
9474,9474,JOIN
9475,9475,bbs
9476,9476,right ...lol
9477,9477,PART
9478,9478,lol... 'long as you can read STOP
9479,9479,hi room
9480,9480,prolly a stick then
9481,9481,JOIN
9482,9482,JOIN
9483,9483,i wouldnt trust you behind the wheel of a peddle car
9484,9484,PART
9485,9485,"later 11-09-adultsUser73, off to burger king to find me some cheap fast easy food"
9486,9486,whats up everyone 
9487,9487,hb 11-09-adultsUser0
9488,9488,"And actually, it's spelled lamborghini"
9489,9489,hi
9490,9490,*poof*
9491,9491,PART
9492,9492,PART
9493,9493,PART
9494,9494,JOIN
9495,9495,thanks 11-09-adultsUser73
9496,9496,sure
9497,9497,hey 11-09-adultsUser49
9498,9498,any sexy females want to chat 
